,0
cdr3:5A,0.09773387029120909
cdr3:5C,0.09773387029120909
cdr3:5hydrophobicity,0.03420685460192319
cdr3:5weight,0.03134325220239076
cdr3:5sulfur,0.09773387029120909
cdr3:6A,0.30285062693172904
cdr3:6C,0.30964073808299325
cdr3:6S,0.07234076364219381
cdr3:6hydrophobicity,0.15767833219230637
cdr3:6weight,0.09753403552538022
cdr3:6sulfur,0.30964073808299325
cdr3:7A,0.4085720788836083
cdr3:7C,0.3868927862423161
cdr3:7S,0.1663868738869738
cdr3:7hydrophobicity,0.26433588529389157
cdr3:7weight,0.12477194037829084
cdr3:7sulfur,0.3868927862423161
cdr3:8A,0.25091447124897487
cdr3:8C,0.12463375038099725
cdr3:8R,0.020933516060466586
cdr3:8S,0.2205979227137113
cdr3:8charge,0.020933516060466586
cdr3:8hydrophobicity,0.29842881873844634
cdr3:8weight,0.055388426850101
cdr3:8sulfur,0.12463375038099725
cdr3:9A,0.22673371298399483
cdr3:9C,0.03624201429007351
cdr3:9R,0.020933516060466586
cdr3:9S,0.22325336068856755
cdr3:9charge,0.020933516060466586
cdr3:9hydrophobicity,0.2976869925668767
cdr3:9weight,0.04140994954811604
cdr3:9sulfur,0.03624201429007351
cdr3:10A,0.23014808819415936
cdr3:10R,0.020933516060466586
cdr3:10S,0.22930051759105738
cdr3:10charge,0.020933516060466586
cdr3:10hydrophobicity,0.3049694824041331
cdr3:10weight,0.04070379184608851
cdr3:11A,0.2590490109194198
cdr3:11I,0.02959797224903157
cdr3:11R,0.020933516060466586
cdr3:11S,0.2561313918954148
cdr3:11T,0.02093351606046659
cdr3:11charge,0.020933516060466586
cdr3:11hydrophobicity,0.34258626393848984
cdr3:11weight,0.04659815616292148
cdr3:12A,0.35958154505552375
cdr3:12I,0.06269032335193181
cdr3:12R,0.020933516060466586
cdr3:12S,0.3517842682224228
cdr3:12T,0.05122020252913051
cdr3:12V,0.029597972249031566
cdr3:12charge,0.020933516060466586
cdr3:12hydrophobicity,0.4761247041328264
cdr3:12weight,0.0658740727258862
cdr3:13A,0.4347400345605583
cdr3:13G,0.02959797224903157
cdr3:13I,0.07234076364219381
cdr3:13R,0.020933516060466586
cdr3:13S,0.4223616939676629
cdr3:13T,0.06606686525138714
cdr3:13V,0.029597972249031566
cdr3:13W,0.5001001774293499
cdr3:13charge,0.020933516060466586
cdr3:13hydrophobicity,0.6088997445506327
cdr3:13weight,0.538342584001069
cdr3:13aromatic,0.5001001774293499
cdr3:14A,0.3768891894108882
cdr3:14G,0.0362420142900735
cdr3:14I,0.08082597029558693
cdr3:14R,0.020933516060466586
cdr3:14S,0.45630214234319594
cdr3:14T,0.08345828987032496
cdr3:14V,0.11578388873042163
cdr3:14W,0.500090381480699
cdr3:14charge,0.020933516060466586
cdr3:14hydrophobicity,0.6014682045446325
cdr3:14weight,0.5234037034036234
cdr3:14aromatic,0.500090381480699
cdr3:15A,0.27896238631619075
cdr3:15G,0.041839491037728445
cdr3:15I,0.09322681246815055
cdr3:15N,0.020933516060466586
cdr3:15P,0.020933516060466586
cdr3:15S,0.48470618460932297
cdr3:15T,0.09088634001503389
cdr3:15V,0.11761041584206662
cdr3:15W,0.500090381480699
cdr3:15hydrophobicity,0.52401070641779
cdr3:15weight,0.5078294521712735
cdr3:15aromatic,0.500090381480699
cdr3:16A,0.27896238631619075
cdr3:16G,0.041839491037728445
cdr3:16I,0.09322681246815055
cdr3:16N,0.020933516060466586
cdr3:16P,0.020933516060466586
cdr3:16S,0.48481734845964886
cdr3:16T,0.08848181062586712
cdr3:16V,0.11761041584206662
cdr3:16W,0.500090381480699
cdr3:16hydrophobicity,0.5240156663361754
cdr3:16weight,0.5078804462654976
cdr3:16aromatic,0.500090381480699
cdr3:17A,0.21050475746962952
cdr3:17G,0.06269032335193181
cdr3:17I,0.08848181062586712
cdr3:17N,0.020933516060466586
cdr3:17P,0.02959797224903157
cdr3:17S,0.49236677384703226
cdr3:17T,0.08848181062586712
cdr3:17V,0.12463375038099725
cdr3:17W,0.500090381480699
cdr3:17hydrophobicity,0.47518369904746005
cdr3:17weight,0.5016458045239295
cdr3:17aromatic,0.500090381480699
cdr3:18A,0.18060476185508975
cdr3:18G,0.06269032335193181
cdr3:18I,0.08848181062586712
cdr3:18N,0.020933516060466586
cdr3:18P,0.02959797224903157
cdr3:18R,0.029597972249031573
cdr3:18S,0.49419238054407943
cdr3:18T,0.09322681246815057
cdr3:18V,0.12463375038099725
cdr3:18W,0.500090381480699
cdr3:18charge,0.029597972249031573
cdr3:18hydrophobicity,0.4587548720087454
cdr3:18weight,0.49900551284618316
cdr3:18aromatic,0.500090381480699
cdr3:19A,0.17717193635770354
cdr3:19E,0.020933516060466586
cdr3:19G,0.06606686525138714
cdr3:19I,0.07234076364219381
cdr3:19L,0.029597972249031566
cdr3:19N,0.020933516060466586
cdr3:19P,0.02959797224903157
cdr3:19Q,0.029597972249031566
cdr3:19R,0.10203452028119372
cdr3:19S,0.4929782039562435
cdr3:19T,0.09322681246815055
cdr3:19V,0.12117614980017583
cdr3:19W,0.500090381480699
cdr3:19charge,0.10420401574288538
cdr3:19hydrophobicity,0.4774375867717336
cdr3:19weight,0.49693927233705043
cdr3:19aromatic,0.500090381480699
cdr3:20A,0.1663868738869738
cdr3:20E,0.020933516060466586
cdr3:20F,0.02959797224903157
cdr3:20G,0.06927626215571203
cdr3:20H,0.029597972249031566
cdr3:20I,0.06606686525138712
cdr3:20K,0.020933516060466586
cdr3:20L,0.04183949103772844
cdr3:20P,0.03624201429007351
cdr3:20Q,0.041839491037728445
cdr3:20R,0.14498462141722152
cdr3:20S,0.2909709180941009
cdr3:20T,0.09990830035378791
cdr3:20V,0.12291788975263233
cdr3:20W,0.0362420142900735
cdr3:20charge,0.14797752824282426
cdr3:20hydrophobicity,0.5146070950131516
cdr3:20weight,0.11940635875636782
cdr3:20aromatic,0.04676770459128012
cdr3:21A,0.15339845679466516
cdr3:21D,0.0362420142900735
cdr3:21E,0.029597972249031566
cdr3:21F,0.02959797224903157
cdr3:21G,0.13125846983974299
cdr3:21H,0.029597972249031566
cdr3:21I,0.059118003786844925
cdr3:21K,0.020933516060466586
cdr3:21L,0.055311986706860106
cdr3:21M,0.03624201429007351
cdr3:21P,0.08848181062586712
cdr3:21Q,0.05531198670686012
cdr3:21R,0.16885106489513335
cdr3:21S,0.3101958460427946
cdr3:21T,0.10203452028119372
cdr3:21V,0.05531198670686011
cdr3:21charge,0.17675125646549225
cdr3:21hydrophobicity,0.46951260225107344
cdr3:21weight,0.13519326578962226
cdr3:21sulfur,0.03624201429007351
cdr3:21aromatic,0.02959797224903157
cdr3:22A,0.15475195022588104
cdr3:22D,0.0362420142900735
cdr3:22E,0.04676770459128012
cdr3:22F,0.02959797224903157
cdr3:22G,0.13125846983974299
cdr3:22H,0.029597972249031566
cdr3:22I,0.06606686525138714
cdr3:22K,0.020933516060466586
cdr3:22L,0.07810252603030092
cdr3:22M,0.03624201429007351
cdr3:22P,0.09322681246815055
cdr3:22Q,0.06269032335193181
cdr3:22R,0.17127532080935837
cdr3:22S,0.3204464195196474
cdr3:22T,0.10203452028119372
cdr3:22V,0.05531198670686011
cdr3:22charge,0.18291266210641646
cdr3:22hydrophobicity,0.5007207553343211
cdr3:22weight,0.1387787460978725
cdr3:22sulfur,0.03624201429007351
cdr3:22aromatic,0.02959797224903157
cdr3:23A,0.09550793734848373
cdr3:23D,0.04676770459128012
cdr3:23E,0.05122020252913051
cdr3:23F,0.0362420142900735
cdr3:23G,0.13125846983974296
cdr3:23H,0.029597972249031566
cdr3:23I,0.04676770459128012
cdr3:23K,0.020933516060466586
cdr3:23L,0.07810252603030092
cdr3:23M,0.03624201429007351
cdr3:23N,0.0362420142900735
cdr3:23P,0.09550793734848373
cdr3:23Q,0.06927626215571203
cdr3:23R,0.2047419854405331
cdr3:23S,0.3225355314641866
cdr3:23T,0.11011221751560558
cdr3:23V,0.05122020252913051
cdr3:23charge,0.2180484986346363
cdr3:23hydrophobicity,0.508016663824424
cdr3:23weight,0.15830077604419487
cdr3:23sulfur,0.03624201429007351
cdr3:23aromatic,0.0362420142900735
cdr3:24A,0.09550793734848373
cdr3:24D,0.059118003786844925
cdr3:24E,0.06927626215571203
cdr3:24F,0.04183949103772844
cdr3:24G,0.13125846983974296
cdr3:24H,0.05122020252913051
cdr3:24I,0.05531198670686012
cdr3:24K,0.020933516060466586
cdr3:24L,0.09550793734848372
cdr3:24M,0.03624201429007351
cdr3:24N,0.0362420142900735
cdr3:24P,0.11392639569687221
cdr3:24Q,0.08082597029558693
cdr3:24R,0.2057159932807051
cdr3:24S,0.3431650450347592
cdr3:24T,0.10815203423415638
cdr3:24V,0.06606686525138712
cdr3:24Y,0.03624201429007351
cdr3:24charge,0.22742786927099368
cdr3:24hydrophobicity,0.5544878170737453
cdr3:24weight,0.16517993282093363
cdr3:24sulfur,0.03624201429007351
cdr3:24aromatic,0.05531198670686011
cdr3:25A,0.07810252603030092
