,0
cdr3:0A,0.25724925303006846
cdr3:0C,0.27965581053359906
cdr3:0D,0.008164748071052982
cdr3:0E,0.007302821370642386
cdr3:0F,0.02897077131770099
cdr3:0G,0.019318357371732722
cdr3:0I,0.00816474807106425
cdr3:0K,0.003651483716702452
cdr3:0L,0.012648182992853058
cdr3:0N,0.006324470991252419
cdr3:0P,0.010953866889326494
cdr3:0Q,0.011546312533436383
cdr3:0R,0.03519202911245057
cdr3:0S,0.0931143280735185
cdr3:0T,0.01931835737173529
cdr3:0V,0.018615883260533907
cdr3:0W,0.032642657614359784
cdr3:0Y,0.02502563297871576
cdr3:0charge,0.03704142523069204
cdr3:0hydrophobicity,0.2369738789002987
cdr3:0weight,0.09293642515857349
cdr3:0sulfur,0.27965581053359906
cdr3:0aromatic,0.05026877010836798
cdr3:1A,0.25724925303006846
cdr3:1C,0.27965581053359906
cdr3:1D,0.008164748071052982
cdr3:1E,0.007302821370642386
cdr3:1F,0.02897077131770099
cdr3:1G,0.019318357371732722
cdr3:1I,0.00816474807106425
cdr3:1K,0.003651483716702452
cdr3:1L,0.012648182992853058
cdr3:1N,0.006324470991252419
cdr3:1P,0.010953866889326494
cdr3:1Q,0.011546312533436383
cdr3:1R,0.03519202911245057
cdr3:1S,0.0931143280735185
cdr3:1T,0.01931835737173529
cdr3:1V,0.018615883260533907
cdr3:1W,0.032642657614359784
cdr3:1Y,0.02502563297871576
cdr3:1charge,0.03704142523069204
cdr3:1hydrophobicity,0.2369738789002987
cdr3:1weight,0.09293642515857349
cdr3:1sulfur,0.27965581053359906
cdr3:1aromatic,0.05026877010836798
cdr3:2A,0.25724925303006846
cdr3:2C,0.27965581053359906
cdr3:2D,0.008164748071052982
cdr3:2E,0.007302821370642386
cdr3:2F,0.02897077131770099
cdr3:2G,0.019318357371732722
cdr3:2I,0.00816474807106425
cdr3:2K,0.003651483716702452
cdr3:2L,0.012648182992853058
cdr3:2N,0.006324470991252419
cdr3:2P,0.010953866889326494
cdr3:2Q,0.011546312533436383
cdr3:2R,0.03519202911245057
cdr3:2S,0.0931143280735185
cdr3:2T,0.01931835737173529
cdr3:2V,0.018615883260533907
cdr3:2W,0.032642657614359784
cdr3:2Y,0.02502563297871576
cdr3:2charge,0.03704142523069204
cdr3:2hydrophobicity,0.2369738789002987
cdr3:2weight,0.09293642515857349
cdr3:2sulfur,0.27965581053359906
cdr3:2aromatic,0.05026877010836798
cdr3:3A,0.25724925303006846
cdr3:3C,0.27965581053359906
cdr3:3D,0.008164748071052982
cdr3:3E,0.007302821370642386
cdr3:3F,0.02897077131770099
cdr3:3G,0.019318357371732722
cdr3:3I,0.00816474807106425
cdr3:3K,0.003651483716702452
cdr3:3L,0.012648182992853058
cdr3:3N,0.006324470991252419
cdr3:3P,0.010953866889326494
cdr3:3Q,0.011546312533436383
cdr3:3R,0.03519202911245057
cdr3:3S,0.0931143280735185
cdr3:3T,0.01931835737173529
cdr3:3V,0.018615883260533907
cdr3:3W,0.032642657614359784
cdr3:3Y,0.02502563297871576
cdr3:3charge,0.03704142523069204
cdr3:3hydrophobicity,0.2369738789002987
cdr3:3weight,0.09293642515857349
cdr3:3sulfur,0.27965581053359906
cdr3:3aromatic,0.05026877010836798
cdr3:4A,0.25724925303006846
cdr3:4C,0.27965581053359906
cdr3:4D,0.008164748071052982
cdr3:4E,0.007302821370642386
cdr3:4F,0.02897077131770099
cdr3:4G,0.019318357371732722
cdr3:4I,0.00816474807106425
cdr3:4K,0.003651483716702452
cdr3:4L,0.012648182992853058
cdr3:4N,0.006324470991252419
cdr3:4P,0.010953866889326494
cdr3:4Q,0.011546312533436383
cdr3:4R,0.03519202911245057
cdr3:4S,0.0931143280735185
cdr3:4T,0.01931835737173529
cdr3:4V,0.018615883260533907
cdr3:4W,0.032642657614359784
cdr3:4Y,0.02502563297871576
cdr3:4charge,0.03704142523069204
cdr3:4hydrophobicity,0.2369738789002987
cdr3:4weight,0.09293642515857349
cdr3:4sulfur,0.27965581053359906
cdr3:4aromatic,0.05026877010836798
cdr3:5A,0.28436034715284314
cdr3:5C,0.30804434683625503
cdr3:5D,0.008164748071052982
cdr3:5E,0.007302821370642386
cdr3:5F,0.026823332999762535
cdr3:5G,0.019660170629660953
cdr3:5I,0.01154631253343609
cdr3:5K,0.003651483716702452
cdr3:5L,0.014604474180810812
cdr3:5N,0.006324470991252419
cdr3:5P,0.01154631253343618
cdr3:5Q,0.012109794005282266
cdr3:5R,0.036853337825916474
cdr3:5S,0.10846683743422046
cdr3:5T,0.017509332080699803
cdr3:5V,0.018970376863310896
cdr3:5W,0.03096919740456762
cdr3:5Y,0.02502563297871507
cdr3:5charge,0.038623598736032105
cdr3:5hydrophobicity,0.25874996910026005
cdr3:5weight,0.10073304405403638
cdr3:5sulfur,0.30804434683625503
cdr3:5aromatic,0.04797266555638403
cdr3:6A,0.4521697416401452
cdr3:6C,0.46724101276648555
cdr3:6D,0.010327473600954963
cdr3:6E,0.009660531381194151
cdr3:6F,0.02279773080420963
cdr3:6G,0.01966017062966016
cdr3:6I,0.015490177509461007
cdr3:6K,0.003651483716702452
cdr3:6L,0.014140815611861488
cdr3:6N,0.006324470991252419
cdr3:6P,0.019660170629659912
cdr3:6Q,0.015490177509458823
cdr3:6R,0.03284582141822221
cdr3:6S,0.16929706940403844
cdr3:6T,0.03442781277612666
cdr3:6V,0.01999613290790191
cdr3:6W,0.02475813661057378
cdr3:6Y,0.018970376863310788
cdr3:6charge,0.03595208648910421
cdr3:6hydrophobicity,0.34242362543681043
cdr3:6weight,0.1491374134498499
cdr3:6sulfur,0.46724101276648555
cdr3:6aromatic,0.03861506403634405
cdr3:7A,0.47080554992314555
cdr3:7C,0.4352251231651815
cdr3:7D,0.014604474180811103
cdr3:7E,0.010953866889339364
cdr3:7F,0.01591453840121049
cdr3:7G,0.028036731318052354
cdr3:7H,0.005163943367854789
cdr3:7I,0.026322269286272428
cdr3:7K,0.006324470991249718
cdr3:7L,0.013164558466983159
cdr3:7M,0.005163943367855568
cdr3:7N,0.008943973758645423
cdr3:7P,0.024758136610571222
cdr3:7Q,0.019660170629656692
cdr3:7R,0.030097453385784716
cdr3:7S,0.2545184820094634
cdr3:7T,0.049604586788134966
cdr3:7V,0.028036731318052812
cdr3:7W,0.021286941161347356
cdr3:7Y,0.010953866889336153
cdr3:7charge,0.035772068490688896
cdr3:7hydrophobicity,0.4172451554791381
cdr3:7weight,0.1446856775351507
cdr3:7sulfur,0.43524020311730455
cdr3:7aromatic,0.028740116599380316
cdr3:8A,0.37151962843595376
cdr3:8C,0.16970410010689052
cdr3:8D,0.018254497123820566
cdr3:8E,0.01154631253343797
cdr3:8F,0.00632447099125512
cdr3:8G,0.03630805939462742
cdr3:8H,0.0063244709912535215
cdr3:8I,0.03756800021669274
cdr3:8K,0.008164748071057059
cdr3:8L,0.011546312533435577
cdr3:8M,0.006324470991251552
cdr3:8N,0.010953866889322778
cdr3:8P,0.027798301965465445
cdr3:8Q,0.020326534328199017
cdr3:8R,0.029651936246454274
cdr3:8S,0.32869940046484547
cdr3:8T,0.05967086472519873
cdr3:8V,0.047135318450206444
cdr3:8W,0.030317748193819546
cdr3:8Y,0.0063244709912522795
cdr3:8charge,0.03759151200683123
cdr3:8hydrophobicity,0.4692210858635711
cdr3:8weight,0.0901676122564354
cdr3:8sulfur,0.16981491717368935
cdr3:8aromatic,0.03160717197371304
cdr3:9A,0.3699025459869116
cdr3:9C,0.0682507121486555
cdr3:9D,0.019660170629661657
