,0
cdr3:0A,0.07125333333333334
cdr3:0C,0.91448
cdr3:0D,6.666666666666667e-05
cdr3:0E,5.333333333333333e-05
cdr3:0F,0.00084
cdr3:0G,0.0003733333333333333
cdr3:0I,6.666666666666667e-05
cdr3:0K,1.3333333333333333e-05
cdr3:0L,0.00016
cdr3:0N,4e-05
cdr3:0P,0.00012
cdr3:0Q,0.00013333333333333334
cdr3:0R,0.00124
cdr3:0S,0.008746666666666666
cdr3:0T,0.0003733333333333333
cdr3:0V,0.00034666666666666667
cdr3:0W,0.0010666666666666667
cdr3:0Y,0.0006266666666666666
cdr3:0charge,0.0011333333333333334
cdr3:0hydrophobicity,1.201569333333351
cdr3:0weight,1.1895180239993182
cdr3:0sulfur,0.91448
cdr3:0aromatic,0.002533333333333333
cdr3:1A,0.07125333333333334
cdr3:1C,0.91448
cdr3:1D,6.666666666666667e-05
cdr3:1E,5.333333333333333e-05
cdr3:1F,0.00084
cdr3:1G,0.0003733333333333333
cdr3:1I,6.666666666666667e-05
cdr3:1K,1.3333333333333333e-05
cdr3:1L,0.00016
cdr3:1N,4e-05
cdr3:1P,0.00012
cdr3:1Q,0.00013333333333333334
cdr3:1R,0.00124
cdr3:1S,0.008746666666666666
cdr3:1T,0.0003733333333333333
cdr3:1V,0.00034666666666666667
cdr3:1W,0.0010666666666666667
cdr3:1Y,0.0006266666666666666
cdr3:1charge,0.0011333333333333334
cdr3:1hydrophobicity,1.201569333333351
cdr3:1weight,1.1895180239993182
cdr3:1sulfur,0.91448
cdr3:1aromatic,0.002533333333333333
cdr3:2A,0.07125333333333334
cdr3:2C,0.91448
cdr3:2D,6.666666666666667e-05
cdr3:2E,5.333333333333333e-05
cdr3:2F,0.00084
cdr3:2G,0.0003733333333333333
cdr3:2I,6.666666666666667e-05
cdr3:2K,1.3333333333333333e-05
cdr3:2L,0.00016
cdr3:2N,4e-05
cdr3:2P,0.00012
cdr3:2Q,0.00013333333333333334
cdr3:2R,0.00124
cdr3:2S,0.008746666666666666
cdr3:2T,0.0003733333333333333
cdr3:2V,0.00034666666666666667
cdr3:2W,0.0010666666666666667
cdr3:2Y,0.0006266666666666666
cdr3:2charge,0.0011333333333333334
cdr3:2hydrophobicity,1.201569333333351
cdr3:2weight,1.1895180239993182
cdr3:2sulfur,0.91448
cdr3:2aromatic,0.002533333333333333
cdr3:3A,0.07125333333333334
cdr3:3C,0.91448
cdr3:3D,6.666666666666667e-05
cdr3:3E,5.333333333333333e-05
cdr3:3F,0.00084
cdr3:3G,0.0003733333333333333
cdr3:3I,6.666666666666667e-05
cdr3:3K,1.3333333333333333e-05
cdr3:3L,0.00016
cdr3:3N,4e-05
cdr3:3P,0.00012
cdr3:3Q,0.00013333333333333334
cdr3:3R,0.00124
cdr3:3S,0.008746666666666666
cdr3:3T,0.0003733333333333333
cdr3:3V,0.00034666666666666667
cdr3:3W,0.0010666666666666667
cdr3:3Y,0.0006266666666666666
cdr3:3charge,0.0011333333333333334
cdr3:3hydrophobicity,1.201569333333351
cdr3:3weight,1.1895180239993182
cdr3:3sulfur,0.91448
cdr3:3aromatic,0.002533333333333333
cdr3:4A,0.07125333333333334
cdr3:4C,0.91448
cdr3:4D,6.666666666666667e-05
cdr3:4E,5.333333333333333e-05
cdr3:4F,0.00084
cdr3:4G,0.0003733333333333333
cdr3:4I,6.666666666666667e-05
cdr3:4K,1.3333333333333333e-05
cdr3:4L,0.00016
cdr3:4N,4e-05
cdr3:4P,0.00012
cdr3:4Q,0.00013333333333333334
cdr3:4R,0.00124
cdr3:4S,0.008746666666666666
cdr3:4T,0.0003733333333333333
cdr3:4V,0.00034666666666666667
cdr3:4W,0.0010666666666666667
cdr3:4Y,0.0006266666666666666
cdr3:4charge,0.0011333333333333334
cdr3:4hydrophobicity,1.201569333333351
cdr3:4weight,1.1895180239993182
cdr3:4sulfur,0.91448
cdr3:4aromatic,0.002533333333333333
cdr3:5A,0.08873333333333333
cdr3:5C,0.89384
cdr3:5D,6.666666666666667e-05
cdr3:5E,5.333333333333333e-05
cdr3:5F,0.00072
cdr3:5G,0.00038666666666666667
cdr3:5I,0.00013333333333333334
cdr3:5K,1.3333333333333333e-05
cdr3:5L,0.00021333333333333333
cdr3:5N,4e-05
cdr3:5P,0.00013333333333333334
cdr3:5Q,0.00014666666666666666
cdr3:5R,0.00136
cdr3:5S,0.011906666666666666
cdr3:5T,0.0003066666666666667
cdr3:5V,0.00036
cdr3:5W,0.00096
cdr3:5Y,0.0006266666666666666
cdr3:5charge,0.0012533333333333333
cdr3:5hydrophobicity,1.1901133333333347
cdr3:5weight,1.1833358119993342
cdr3:5sulfur,0.89384
cdr3:5aromatic,0.0023066666666666665
cdr3:6A,0.28658666666666666
cdr3:6C,0.6780133333333334
cdr3:6D,0.00010666666666666667
cdr3:6E,9.333333333333333e-05
cdr3:6F,0.00052
cdr3:6G,0.00038666666666666667
cdr3:6I,0.00024
cdr3:6K,1.3333333333333333e-05
cdr3:6L,0.0002
cdr3:6N,4e-05
cdr3:6P,0.00038666666666666667
cdr3:6Q,0.00024
cdr3:6R,0.00108
cdr3:6S,0.029533333333333335
cdr3:6T,0.0011866666666666666
cdr3:6V,0.0004
cdr3:6W,0.0006133333333333334
cdr3:6Y,0.00036
cdr3:6charge,0.0008933333333333333
cdr3:6hydrophobicity,1.0915113333332762
cdr3:6weight,1.11638002266611
cdr3:6sulfur,0.6780133333333334
cdr3:6aromatic,0.0014933333333333333
cdr3:7A,0.66836
cdr3:7C,0.2538666666666667
cdr3:7D,0.00021333333333333333
cdr3:7E,0.00012
cdr3:7F,0.00025333333333333333
cdr3:7G,0.0007866666666666666
cdr3:7H,2.6666666666666667e-05
cdr3:7I,0.0006933333333333333
cdr3:7K,4e-05
cdr3:7L,0.00017333333333333334
cdr3:7M,2.6666666666666667e-05
cdr3:7N,8e-05
cdr3:7P,0.0006133333333333334
cdr3:7Q,0.00038666666666666667
cdr3:7R,0.0009066666666666666
cdr3:7S,0.06962666666666667
cdr3:7T,0.0024666666666666665
cdr3:7V,0.0007866666666666666
cdr3:7W,0.0004533333333333333
cdr3:7Y,0.00012
cdr3:7charge,0.0006133333333333334
cdr3:7hydrophobicity,0.8895740000005519
cdr3:7weight,0.9869030079993495
cdr3:7sulfur,0.25389333333333336
cdr3:7aromatic,0.0008266666666666666
cdr3:8A,0.8346266666666666
cdr3:8C,0.02968
cdr3:8D,0.0003333333333333333
cdr3:8E,0.00013333333333333334
cdr3:8F,4e-05
cdr3:8G,0.00132
cdr3:8H,4e-05
cdr3:8I,0.0014133333333333333
cdr3:8K,6.666666666666667e-05
cdr3:8L,0.00013333333333333334
cdr3:8M,4e-05
cdr3:8N,0.00012
cdr3:8P,0.0007733333333333333
cdr3:8Q,0.0004133333333333333
cdr3:8R,0.00088
cdr3:8S,0.12322666666666666
cdr3:8T,0.0035733333333333333
cdr3:8V,0.0022266666666666667
cdr3:8W,0.00092
cdr3:8Y,4e-05
cdr3:8charge,0.00048
cdr3:8hydrophobicity,0.740679333334027
cdr3:8weight,0.9249754706658021
cdr3:8sulfur,0.02972
cdr3:8aromatic,0.001
cdr3:9A,0.8364133333333333
cdr3:9C,0.00468
cdr3:9D,0.00038666666666666667
cdr3:9E,0.00016
cdr3:9F,0.00022666666666666666
cdr3:9G,0.0013866666666666667
cdr3:9H,5.333333333333333e-05
cdr3:9I,0.0015466666666666667
cdr3:9K,9.333333333333333e-05
cdr3:9L,0.00021333333333333333
cdr3:9M,4e-05
cdr3:9N,0.00021333333333333333
cdr3:9P,0.0008133333333333333
cdr3:9Q,0.00042666666666666667
cdr3:9R,0.0010533333333333334
cdr3:9S,0.14404
cdr3:9T,0.00444
cdr3:9V,0.00276
cdr3:9W,0.00104
cdr3:9Y,1.3333333333333333e-05
cdr3:9charge,0.0006
cdr3:9hydrophobicity,0.703370000000662
cdr3:9weight,0.9213028186657832
cdr3:9sulfur,0.00472
cdr3:9aromatic,0.00128
cdr3:10A,0.8250533333333333
cdr3:10C,0.0010133333333333333
cdr3:10D,0.00036
cdr3:10E,0.00012
cdr3:10F,0.00022666666666666666
cdr3:10G,0.00152
cdr3:10H,6.666666666666667e-05
cdr3:10I,0.0016933333333333334
cdr3:10K,9.333333333333333e-05
cdr3:10L,0.0003066666666666667
cdr3:10M,4e-05
cdr3:10N,0.00022666666666666666
cdr3:10P,0.00088
cdr3:10Q,0.00044
cdr3:10R,0.0010666666666666667
cdr3:10S,0.15590666666666667
cdr3:10T,0.004893333333333334
cdr3:10V,0.00488
cdr3:10W,0.0012
cdr3:10Y,1.3333333333333333e-05
cdr3:10charge,0.00068
cdr3:10hydrophobicity,0.6884833333339688
cdr3:10weight,0.9230390506658022
cdr3:10sulfur,0.0010533333333333334
cdr3:10aromatic,0.00144
cdr3:11A,0.7892933333333333
cdr3:11C,0.00104
