,0
cdr3:0A,0.25553364128471573
cdr3:0C,0.2782870601689953
cdr3:0D,0.006479893503419094
cdr3:0E,0.007244703152468787
cdr3:0F,0.029505077135447057
cdr3:0G,0.02022974343821138
cdr3:0I,0.007244703152488295
cdr3:0K,0.0032399977708813484
cdr3:0L,0.012122134353788764
cdr3:0N,0.005611781843874992
cdr3:0P,0.012958970668021838
cdr3:0Q,0.012122134353788021
cdr3:0R,0.03426893009831522
cdr3:0S,0.09420377717291312
cdr3:0T,0.018888998490265985
cdr3:0V,0.019704412666599072
cdr3:0W,0.03020704261382372
cdr3:0Y,0.025503598300861456
cdr3:0charge,0.035770476010791245
cdr3:0hydrophobicity,0.23564316805532487
cdr3:0weight,0.3062647998724013
cdr3:0sulfur,0.2782870601689953
cdr3:0aromatic,0.0492903031622435
cdr3:1A,0.25948229131360184
cdr3:1C,0.28346607910464716
cdr3:1D,0.006479893503419094
cdr3:1E,0.007244703152468787
cdr3:1F,0.027860833229009126
cdr3:1G,0.02048734998717541
cdr3:1I,0.011681242269020934
cdr3:1K,0.004582024739097467
cdr3:1L,0.01295897066802033
cdr3:1N,0.006479893503421396
cdr3:1P,0.012958970668021838
cdr3:1Q,0.012122134353788021
cdr3:1R,0.03576420918418701
cdr3:1S,0.1001381794402766
cdr3:1T,0.015870766291310033
cdr3:1V,0.019436414983548027
cdr3:1W,0.029326951155680025
cdr3:1Y,0.025297220898627473
cdr3:1charge,0.037346166261668555
cdr3:1hydrophobicity,0.24468481432846986
cdr3:1weight,0.30997744647616376
cdr3:1sulfur,0.28346607910464716
cdr3:1aromatic,0.04767400496672661
cdr3:2A,0.37043328766205047
cdr3:2C,0.16855561031297728
cdr3:2D,0.01683322456543996
cdr3:2E,0.010745292879130392
cdr3:2F,0.007936133020450455
cdr3:2G,0.03747949401779624
cdr3:2H,0.006479893503420548
cdr3:2I,0.038171331218299166
cdr3:2K,0.009163760866424859
cdr3:2L,0.012122134353788094
cdr3:2M,0.007244703152482487
cdr3:2N,0.01074529287913312
cdr3:2P,0.028785937602286316
cdr3:2Q,0.019968808408543436
cdr3:2R,0.029326951155680913
cdr3:2S,0.32746058047255316
cdr3:2T,0.06058972192949913
cdr3:2V,0.04734406141744329
cdr3:2W,0.03037999068714484
cdr3:2Y,0.006479893503421514
cdr3:2charge,0.03665251798578785
cdr3:2hydrophobicity,0.46758563678348225
cdr3:2weight,0.30001870285659454
cdr3:2sulfur,0.1687021253656371
cdr3:2aromatic,0.032058007094255075
cdr3:3A,0.4090142806246661
cdr3:3C,0.030893004770856596
cdr3:3D,0.01888899849026648
cdr3:3E,0.01074529287913074
cdr3:3F,0.01651864383476844
cdr3:3G,0.04120357522810874
cdr3:3H,0.00793613302044946
cdr3:3I,0.04294392720265136
cdr3:3K,0.01024528855189346
cdr3:3L,0.02172954562523529
cdr3:3M,0.007936133020448214
cdr3:3N,0.01484597630570428
cdr3:3P,0.030551956147316064
cdr3:3Q,0.021241401951130834
cdr3:3R,0.03620069180681183
cdr3:3S,0.3926311019385491
cdr3:3T,0.07989564995482389
cdr3:3V,0.07304482785975824
cdr3:3W,0.03591029594999542
cdr3:3Y,0.006479893503422234
cdr3:3charge,0.04345909125044078
cdr3:3hydrophobicity,0.5533917987560605
cdr3:3weight,0.30215606168549053
cdr3:3sulfur,0.031894194020101525
cdr3:3aromatic,0.040044572267442784
cdr3:4A,0.43357113555474747
cdr3:4C,0.0441447495800833
cdr3:4D,0.02290435082341043
cdr3:4E,0.021241401951130546
cdr3:4F,0.013357731091598548
cdr3:4G,0.07006835037130965
cdr3:4H,0.012958970668020243
cdr3:4I,0.09700596748549309
cdr3:4K,0.0174453575008121
cdr3:4L,0.03222098392544423
cdr3:4M,0.014488265421752453
cdr3:4N,0.025911409596732844
cdr3:4P,0.0323831371393244
cdr3:4Q,0.022674269574310024
cdr3:4R,0.06749849393135952
cdr3:4S,0.47003727547972723
cdr3:4T,0.16790923034497768
cdr3:4V,0.1255097648963263
cdr3:4W,0.08437131561798974
cdr3:4Y,0.0158707662913111
cdr3:4charge,0.07643601409908915
cdr3:4hydrophobicity,0.6883340855463789
cdr3:4weight,0.44536916023152856
cdr3:4sulfur,0.04645265179730223
cdr3:4aromatic,0.08684795502030437
cdr3:5A,0.2177075058842464
cdr3:5C,0.04402615250167815
cdr3:5D,0.03817133121830442
cdr3:5E,0.04282197879817696
cdr3:5F,0.024454255596640002
cdr3:5G,0.0932687246165857
cdr3:5H,0.022206941881024744
cdr3:5I,0.10611441541691025
cdr3:5K,0.03380738892204158
cdr3:5L,0.05237205063472955
cdr3:5M,0.026312884423448177
cdr3:5N,0.042821978798175515
cdr3:5P,0.052272283542651156
